commodity,date,price
LUCKNOW,2004-05-01,410
LUCKNOW,2005-05-01,471
LUCKNOW,2006-05-01,330
LUCKNOW,2007-05-01,613
LUCKNOW,2008-05-01,470
LUCKNOW,2009-05-01,738
LUCKNOW,2010-05-01,620
LUCKNOW,2011-05-01,660
LUCKNOW,2012-05-01,691
LUCKNOW,2013-05-01,969
LUCKNOW,2014-05-01,1245
LUCKNOW,2015-05-01,1482
LUCKNOW,2004-06-01,424
LUCKNOW,2005-06-01,432
LUCKNOW,2006-06-01,382
LUCKNOW,2007-06-01,618
LUCKNOW,2008-06-01,520
LUCKNOW,2009-06-01,800
LUCKNOW,2010-06-01,682
LUCKNOW,2011-06-01,699
LUCKNOW,2012-06-01,564
LUCKNOW,2013-06-01,1132
LUCKNOW,2014-06-01,1297
LUCKNOW,2015-06-01,1713
LUCKNOW,2004-07-01,477
LUCKNOW,2005-07-01,483
LUCKNOW,2006-07-01,408
LUCKNOW,2007-07-01,825
LUCKNOW,2008-07-01,626
LUCKNOW,2009-07-01,970
LUCKNOW,2010-07-01,885
LUCKNOW,2011-07-01,912
LUCKNOW,2012-07-01,794
LUCKNOW,2013-07-01,1916
LUCKNOW,2014-07-01,1950
LUCKNOW,2015-07-01,1985
LUCKNOW,2004-08-01,503
LUCKNOW,2005-08-01,538
LUCKNOW,2006-08-01,442
LUCKNOW,2007-08-01,1333
LUCKNOW,2008-08-01,920
LUCKNOW,2009-08-01,904
LUCKNOW,2010-08-01,959
LUCKNOW,2011-08-01,1203
LUCKNOW,2012-08-01,806
LUCKNOW,2013-08-01,3095
LUCKNOW,2014-08-01,1898
LUCKNOW,2015-08-01,3173
LUCKNOW,2004-09-01,604
LUCKNOW,2005-09-01,900
LUCKNOW,2006-09-01,557
LUCKNOW,2007-09-01,1400
LUCKNOW,2008-09-01,951
LUCKNOW,2009-09-01,897
LUCKNOW,2010-09-01,1551
LUCKNOW,2011-09-01,1340
LUCKNOW,2012-09-01,794
LUCKNOW,2013-09-01,4365
LUCKNOW,2014-09-01,1610
LUCKNOW,2015-09-01,4664
LUCKNOW,2004-10-01,634
LUCKNOW,2006-10-01,488
LUCKNOW,2008-10-01,919
LUCKNOW,2009-10-01,1637
LUCKNOW,2010-10-01,1642
LUCKNOW,2011-10-01,1295
LUCKNOW,2012-10-01,910
LUCKNOW,2013-10-01,4413
LUCKNOW,2014-10-01,1628
LUCKNOW,2015-10-01,3565
LUCKNOW,2004-11-01,595
LUCKNOW,2006-11-01,569
LUCKNOW,2008-11-01,1192
LUCKNOW,2009-11-01,1660
LUCKNOW,2010-11-01,1995
LUCKNOW,2011-11-01,1167
LUCKNOW,2012-11-01,1158
LUCKNOW,2013-11-01,3283
LUCKNOW,2014-11-01,1531
LUCKNOW,2015-11-01,2447
LUCKNOW,2004-12-01,475
LUCKNOW,2006-12-01,608
LUCKNOW,2007-12-01,688
LUCKNOW,2008-12-01,1095
LUCKNOW,2009-12-01,1432
LUCKNOW,2010-12-01,2821
LUCKNOW,2011-12-01,888
LUCKNOW,2012-12-01,1334
LUCKNOW,2013-12-01,2210
LUCKNOW,2014-12-01,1648
LUCKNOW,2015-12-01,1546
LUDHIANA(PB),2006-01-01,475
LUDHIANA(PB),2009-01-01,1308
LUDHIANA(PB),2010-01-01,1383
LUDHIANA(PB),2014-01-01,850
LUDHIANA(PB),2015-01-01,1221
LUDHIANA(PB),2006-02-01,402
LUDHIANA(PB),2009-02-01,1192
LUDHIANA(PB),2010-02-01,1300
LUDHIANA(PB),2014-02-01,552
LUDHIANA(PB),2015-02-01,1350
LUDHIANA(PB),2016-02-01,1000
LUDHIANA(PB),2006-03-01,361
LUDHIANA(PB),2009-03-01,1063
LUDHIANA(PB),2010-03-01,625
LUDHIANA(PB),2014-03-01,937
LUDHIANA(PB),2015-03-01,1309
LUDHIANA(PB),2006-04-01,354
LUDHIANA(PB),2008-04-01,487
LUDHIANA(PB),2010-04-01,689
LUDHIANA(PB),2014-04-01,920
LUDHIANA(PB),2015-04-01,1160
LUDHIANA(PB),2006-05-01,347
LUDHIANA(PB),2009-05-01,725
LUDHIANA(PB),2014-05-01,879
LUDHIANA(PB),2015-05-01,1171
LUDHIANA(PB),2006-06-01,357
LUDHIANA(PB),2009-06-01,584
LUDHIANA(PB),2010-06-01,550
LUDHIANA(PB),2014-06-01,891
LUDHIANA(PB),2006-07-01,442
LUDHIANA(PB),2007-07-01,713
LUDHIANA(PB),2014-07-01,1595
LUDHIANA(PB),2015-07-01,1463
LUDHIANA(PB),2006-08-01,481
LUDHIANA(PB),2007-08-01,1400
LUDHIANA(PB),2009-08-01,750
LUDHIANA(PB),2014-08-01,1466
LUDHIANA(PB),2015-08-01,2639
LUDHIANA(PB),2006-09-01,441
LUDHIANA(PB),2009-09-01,685
LUDHIANA(PB),2013-09-01,3725
LUDHIANA(PB),2014-09-01,1342
LUDHIANA(PB),2015-09-01,3530
LUDHIANA(PB),2006-10-01,472
LUDHIANA(PB),2008-10-01,650
LUDHIANA(PB),2009-10-01,1475
LUDHIANA(PB),2013-10-01,3500
LUDHIANA(PB),2014-10-01,1304
LUDHIANA(PB),2015-10-01,2729
LUDHIANA(PB),2006-11-01,550
LUDHIANA(PB),2008-11-01,725
LUDHIANA(PB),2009-11-01,1364
LUDHIANA(PB),2010-11-01,1800
LUDHIANA(PB),2013-11-01,2800
LUDHIANA(PB),2014-11-01,1345
LUDHIANA(PB),2015-11-01,1983
LUDHIANA(PB),2008-12-01,1425
LUDHIANA(PB),2009-12-01,1332
LUDHIANA(PB),2011-12-01,1025
LUDHIANA(PB),2012-12-01,1200
LUDHIANA(PB),2013-12-01,1550
LUDHIANA(PB),2014-12-01,1375
LUDHIANA(PB),2015-12-01,1525
MADURAI(TN),2005-01-01,574
MADURAI(TN),2006-01-01,700
MADURAI(TN),2005-02-01,563
MADURAI(TN),2005-05-01,473
MADURAI(TN),2005-09-01,1250
MADURAI(TN),2005-11-01,1600
MAHUVA(GUJ),1999-01-01,477
MAHUVA(GUJ),2000-01-01,218
MAHUVA(GUJ),2001-01-01,454
MAHUVA(GUJ),2002-01-01,207
MAHUVA(GUJ),2003-01-01,164
MAHUVA(GUJ),2004-01-01,615
MAHUVA(GUJ),2005-01-01,273
MAHUVA(GUJ),2006-01-01,295
MAHUVA(GUJ),2007-01-01,812
MAHUVA(GUJ),2008-01-01,284
MAHUVA(GUJ),2009-01-01,1011
MAHUVA(GUJ),2010-01-01,1186
MAHUVA(GUJ),2011-01-01,2248
MAHUVA(GUJ),2012-01-01,353
MAHUVA(GUJ),2013-01-01,1298
MAHUVA(GUJ),2014-01-01,832
MAHUVA(GUJ),2015-01-01,1033
MAHUVA(GUJ),2016-01-01,933
MAHUVA(GUJ),1999-02-01,298
MAHUVA(GUJ),2000-02-01,212
MAHUVA(GUJ),2001-02-01,310
MAHUVA(GUJ),2002-02-01,176
MAHUVA(GUJ),2003-02-01,130
MAHUVA(GUJ),2004-02-01,647
MAHUVA(GUJ),2005-02-01,246
MAHUVA(GUJ),2006-02-01,180
MAHUVA(GUJ),2007-02-01,926
MAHUVA(GUJ),2008-02-01,247
MAHUVA(GUJ),2009-02-01,908
MAHUVA(GUJ),2010-02-01,987
MAHUVA(GUJ),2011-02-01,914
MAHUVA(GUJ),2012-02-01,348
MAHUVA(GUJ),2013-02-01,1142
MAHUVA(GUJ),2014-02-01,606
MAHUVA(GUJ),2015-02-01,1360
MAHUVA(GUJ),2016-02-01,658
MAHUVA(GUJ),1999-03-01,267
MAHUVA(GUJ),2000-03-01,226
MAHUVA(GUJ),2001-03-01,266
MAHUVA(GUJ),2002-03-01,172
MAHUVA(GUJ),2003-03-01,207
MAHUVA(GUJ),2004-03-01,341
MAHUVA(GUJ),2005-03-01,245
MAHUVA(GUJ),2006-03-01,167
MAHUVA(GUJ),2007-03-01,679
MAHUVA(GUJ),2008-03-01,296
MAHUVA(GUJ),2009-03-01,744
MAHUVA(GUJ),2010-03-01,739
MAHUVA(GUJ),2011-03-01,480
MAHUVA(GUJ),2012-03-01,388
MAHUVA(GUJ),2013-03-01,940
MAHUVA(GUJ),2014-03-01,739
MAHUVA(GUJ),2015-03-01,1249
MAHUVA(GUJ),1998-04-01,256
MAHUVA(GUJ),1999-04-01,328
MAHUVA(GUJ),2000-04-01,280
MAHUVA(GUJ),2001-04-01,246
MAHUVA(GUJ),2002-04-01,201
MAHUVA(GUJ),2003-04-01,240
MAHUVA(GUJ),2004-04-01,253
MAHUVA(GUJ),2005-04-01,265
MAHUVA(GUJ),2006-04-01,154
MAHUVA(GUJ),2007-04-01,493
MAHUVA(GUJ),2008-04-01,253
MAHUVA(GUJ),2009-04-01,547
MAHUVA(GUJ),2010-04-01,529
MAHUVA(GUJ),2011-04-01,390
MAHUVA(GUJ),2013-04-01,738
MAHUVA(GUJ),2014-04-01,741
MAHUVA(GUJ),2015-04-01,1128
MAHUVA(GUJ),1998-05-01,268
MAHUVA(GUJ),1999-05-01,392
MAHUVA(GUJ),2000-05-01,292
MAHUVA(GUJ),2001-05-01,272
MAHUVA(GUJ),2002-05-01,210
MAHUVA(GUJ),2003-05-01,267
MAHUVA(GUJ),2004-05-01,209
MAHUVA(GUJ),2005-05-01,227
MAHUVA(GUJ),2006-05-01,170
MAHUVA(GUJ),2007-05-01,515
MAHUVA(GUJ),2008-05-01,241
MAHUVA(GUJ),2009-05-01,497
MAHUVA(GUJ),2010-05-01,490
MAHUVA(GUJ),2011-05-01,435
MAHUVA(GUJ),2012-05-01,476
MAHUVA(GUJ),2013-05-01,684
MAHUVA(GUJ),2014-05-01,932
MAHUVA(GUJ),2015-05-01,1162
MAHUVA(GUJ),1998-06-01,435
MAHUVA(GUJ),1999-06-01,327
MAHUVA(GUJ),2000-06-01,249
MAHUVA(GUJ),2001-06-01,271
MAHUVA(GUJ),2002-06-01,235
MAHUVA(GUJ),2003-06-01,294
MAHUVA(GUJ),2004-06-01,216
MAHUVA(GUJ),2005-06-01,229
MAHUVA(GUJ),2006-06-01,180
MAHUVA(GUJ),2007-06-01,599
MAHUVA(GUJ),2008-06-01,267
MAHUVA(GUJ),2009-06-01,570
MAHUVA(GUJ),2010-06-01,469
MAHUVA(GUJ),2011-06-01,475
MAHUVA(GUJ),2012-06-01,486
MAHUVA(GUJ),2013-06-01,960
MAHUVA(GUJ),2014-06-01,1103
MAHUVA(GUJ),2015-06-01,1328
MAHUVA(GUJ),1998-07-01,751
MAHUVA(GUJ),1999-07-01,430
MAHUVA(GUJ),2000-07-01,246
MAHUVA(GUJ),2001-07-01,234
MAHUVA(GUJ),2002-07-01,284
MAHUVA(GUJ),2003-07-01,336
MAHUVA(GUJ),2004-07-01,268
MAHUVA(GUJ),2005-07-01,238
MAHUVA(GUJ),2006-07-01,229
MAHUVA(GUJ),2007-07-01,678
MAHUVA(GUJ),2008-07-01,353
MAHUVA(GUJ),2009-07-01,579
MAHUVA(GUJ),2010-07-01,470
MAHUVA(GUJ),2011-07-01,541
MAHUVA(GUJ),2012-07-01,550
MAHUVA(GUJ),2013-07-01,1432
MAHUVA(GUJ),2014-07-01,1410
MAHUVA(GUJ),2015-07-01,1482
MAHUVA(GUJ),1998-08-01,1032
MAHUVA(GUJ),1999-08-01,405
MAHUVA(GUJ),2000-08-01,276
MAHUVA(GUJ),2001-08-01,301
MAHUVA(GUJ),2002-08-01,350
MAHUVA(GUJ),2003-08-01,329
MAHUVA(GUJ),2004-08-01,324
MAHUVA(GUJ),2005-08-01,436
MAHUVA(GUJ),2006-08-01,240
MAHUVA(GUJ),2007-08-01,864
MAHUVA(GUJ),2008-08-01,460
MAHUVA(GUJ),2009-08-01,549
MAHUVA(GUJ),2010-08-01,572
MAHUVA(GUJ),2012-08-01,607
MAHUVA(GUJ),2013-08-01,2484
MAHUVA(GUJ),2014-08-01,1197
MAHUVA(GUJ),2015-08-01,2630
MAHUVA(GUJ),1998-09-01,1334
MAHUVA(GUJ),1999-09-01,621
MAHUVA(GUJ),2000-09-01,260
MAHUVA(GUJ),2001-09-01,326
MAHUVA(GUJ),2002-09-01,368
MAHUVA(GUJ),2003-09-01,419
MAHUVA(GUJ),2004-09-01,312
MAHUVA(GUJ),2005-09-01,704
MAHUVA(GUJ),2006-09-01,199
MAHUVA(GUJ),2007-09-01,1038
MAHUVA(GUJ),2008-09-01,391
MAHUVA(GUJ),2009-09-01,564
MAHUVA(GUJ),2010-09-01,966
MAHUVA(GUJ),2012-09-01,605
MAHUVA(GUJ),2013-09-01,2893
MAHUVA(GUJ),2014-09-01,1149
MAHUVA(GUJ),2015-09-01,2993
MAHUVA(GUJ),1998-10-01,1607
MAHUVA(GUJ),1999-10-01,572
MAHUVA(GUJ),2000-10-01,306
MAHUVA(GUJ),2001-10-01,409
MAHUVA(GUJ),2002-10-01,400
MAHUVA(GUJ),2003-10-01,528
MAHUVA(GUJ),2004-10-01,367
MAHUVA(GUJ),2005-10-01,619
MAHUVA(GUJ),2006-10-01,216
MAHUVA(GUJ),2007-10-01,1064
MAHUVA(GUJ),2008-10-01,471
MAHUVA(GUJ),2009-10-01,1023
MAHUVA(GUJ),2010-10-01,1162
MAHUVA(GUJ),2012-10-01,754
MAHUVA(GUJ),2013-10-01,2124
MAHUVA(GUJ),2014-10-01,1062
MAHUVA(GUJ),2015-10-01,2152
MAHUVA(GUJ),1998-11-01,1135
MAHUVA(GUJ),1999-11-01,390
MAHUVA(GUJ),2000-11-01,357
MAHUVA(GUJ),2001-11-01,467
MAHUVA(GUJ),2002-11-01,261
MAHUVA(GUJ),2003-11-01,354
MAHUVA(GUJ),2004-11-01,292
MAHUVA(GUJ),2005-11-01,792
MAHUVA(GUJ),2006-11-01,199
MAHUVA(GUJ),2007-11-01,798
MAHUVA(GUJ),2008-11-01,564
MAHUVA(GUJ),2009-11-01,1151
MAHUVA(GUJ),2010-11-01,1553
MAHUVA(GUJ),2012-11-01,821
MAHUVA(GUJ),2013-11-01,2049
MAHUVA(GUJ),2014-11-01,1140
MAHUVA(GUJ),2015-11-01,1482
MAHUVA(GUJ),1998-12-01,982
MAHUVA(GUJ),1999-12-01,278
MAHUVA(GUJ),2000-12-01,326
MAHUVA(GUJ),2001-12-01,308
MAHUVA(GUJ),2002-12-01,223
MAHUVA(GUJ),2003-12-01,637
MAHUVA(GUJ),2004-12-01,267
MAHUVA(GUJ),2005-12-01,585
MAHUVA(GUJ),2006-12-01,543
MAHUVA(GUJ),2007-12-01,448
MAHUVA(GUJ),2008-12-01,942
MAHUVA(GUJ),2009-12-01,1383
MAHUVA(GUJ),2010-12-01,2146
MAHUVA(GUJ),2011-12-01,498
MAHUVA(GUJ),2012-12-01,1075
MAHUVA(GUJ),2013-12-01,1105
MAHUVA(GUJ),2014-12-01,1283
MAHUVA(GUJ),2015-12-01,1116
MALEGAON(MS),2004-01-01,744
MALEGAON(MS),2005-01-01,256
MALEGAON(MS),2006-01-01,274
MALEGAON(MS),2007-01-01,798
MALEGAON(MS),2008-01-01,235
MALEGAON(MS),2009-01-01,1137
MALEGAON(MS),2010-01-01,1149
MALEGAON(MS),2011-01-01,2069
MALEGAON(MS),2012-01-01,349
MALEGAON(MS),2013-01-01,1442
MALEGAON(MS),2014-01-01,940
MALEGAON(MS),2015-01-01,1183
MALEGAON(MS),2016-01-01,1017
MALEGAON(MS),2004-02-01,717
MALEGAON(MS),2005-02-01,229
MALEGAON(MS),2006-02-01,190
MALEGAON(MS),2007-02-01,912
MALEGAON(MS),2008-02-01,214
MALEGAON(MS),2009-02-01,1071
MALEGAON(MS),2010-02-01,922
MALEGAON(MS),2011-02-01,872
MALEGAON(MS),2012-02-01,304
MALEGAON(MS),2013-02-01,1333
MALEGAON(MS),2014-02-01,664
MALEGAON(MS),2015-02-01,1277
MALEGAON(MS),2016-02-01,753
MALEGAON(MS),2004-03-01,352
MALEGAON(MS),2005-03-01,202
MALEGAON(MS),2006-03-01,160
MALEGAON(MS),2007-03-01,574
MALEGAON(MS),2008-03-01,272
MALEGAON(MS),2009-03-01,730
MALEGAON(MS),2010-03-01,529
MALEGAON(MS),2011-03-01,355
MALEGAON(MS),2012-03-01,354
MALEGAON(MS),2013-03-01,889
MALEGAON(MS),2014-03-01,763
MALEGAON(MS),2015-03-01,1075
MALEGAON(MS),2004-04-01,273
MALEGAON(MS),2005-04-01,232
MALEGAON(MS),2006-04-01,210
MALEGAON(MS),2007-04-01,422
MALEGAON(MS),2008-04-01,254
MALEGAON(MS),2009-04-01,450
MALEGAON(MS),2010-04-01,508
MALEGAON(MS),2011-04-01,532
MALEGAON(MS),2012-04-01,397
MALEGAON(MS),2013-04-01,763
MALEGAON(MS),2014-04-01,750
MALEGAON(MS),2015-04-01,1006
MALEGAON(MS),2004-05-01,291
MALEGAON(MS),2005-05-01,189
MALEGAON(MS),2006-05-01,177
MALEGAON(MS),2007-05-01,432
MALEGAON(MS),2008-05-01,198
MALEGAON(MS),2009-05-01,466
MALEGAON(MS),2010-05-01,525
MALEGAON(MS),2011-05-01,582
MALEGAON(MS),2012-05-01,353
MALEGAON(MS),2013-05-01,839
MALEGAON(MS),2014-05-01,755
MALEGAON(MS),2015-05-01,1151
MALEGAON(MS),2004-06-01,327
MALEGAON(MS),2005-06-01,265
MALEGAON(MS),2006-06-01,282
MALEGAON(MS),2007-06-01,762
MALEGAON(MS),2008-06-01,353
MALEGAON(MS),2009-06-01,628
MALEGAON(MS),2010-06-01,564
MALEGAON(MS),2011-06-01,708
MALEGAON(MS),2012-06-01,481
MALEGAON(MS),2013-06-01,1316
MALEGAON(MS),2014-06-01,1008
MALEGAON(MS),2015-06-01,1388
MALEGAON(MS),2004-07-01,345
MALEGAON(MS),2005-07-01,354
MALEGAON(MS),2006-07-01,306
MALEGAON(MS),2007-07-01,821
MALEGAON(MS),2008-07-01,638
MALEGAON(MS),2009-07-01,600
MALEGAON(MS),2010-07-01,614
MALEGAON(MS),2011-07-01,823
MALEGAON(MS),2012-07-01,482
MALEGAON(MS),2013-07-01,1972
MALEGAON(MS),2014-07-01,1644
MALEGAON(MS),2015-07-01,2063
MALEGAON(MS),2004-08-01,378
MALEGAON(MS),2005-08-01,625
MALEGAON(MS),2006-08-01,319
MALEGAON(MS),2007-08-01,1176
MALEGAON(MS),2008-08-01,750
MALEGAON(MS),2009-08-01,639
MALEGAON(MS),2010-08-01,817
MALEGAON(MS),2011-08-01,1004
MALEGAON(MS),2012-08-01,593
MALEGAON(MS),2013-08-01,3700
MALEGAON(MS),2014-08-01,1436
MALEGAON(MS),2015-08-01,4011
MALEGAON(MS),2004-09-01,361
MALEGAON(MS),2005-09-01,867
MALEGAON(MS),2006-09-01,317
MALEGAON(MS),2007-09-01,1457
MALEGAON(MS),2008-09-01,653
MALEGAON(MS),2009-09-01,646
MALEGAON(MS),2010-09-01,1265
MALEGAON(MS),2011-09-01,940
MALEGAON(MS),2012-09-01,488
MALEGAON(MS),2013-09-01,4369
MALEGAON(MS),2014-09-01,1194
MALEGAON(MS),2015-09-01,3832
MALEGAON(MS),2004-10-01,455
MALEGAON(MS),2005-10-01,1109
MALEGAON(MS),2006-10-01,445
MALEGAON(MS),2007-10-01,1281
MALEGAON(MS),2008-10-01,566
MALEGAON(MS),2009-10-01,1241
MALEGAON(MS),2010-10-01,1341
MALEGAON(MS),2011-10-01,808
MALEGAON(MS),2012-10-01,731
MALEGAON(MS),2013-10-01,3786
MALEGAON(MS),2014-10-01,1350
MALEGAON(MS),2015-10-01,2530
MALEGAON(MS),2004-11-01,372
MALEGAON(MS),2005-11-01,1015
MALEGAON(MS),2006-11-01,404
MALEGAON(MS),2007-11-01,626
MALEGAON(MS),2008-11-01,930
MALEGAON(MS),2009-11-01,1339
MALEGAON(MS),2010-11-01,1388
MALEGAON(MS),2011-11-01,754
MALEGAON(MS),2012-11-01,996
MALEGAON(MS),2013-11-01,2423
MALEGAON(MS),2014-11-01,1494
MALEGAON(MS),2015-11-01,1731
MALEGAON(MS),2004-12-01,313
MALEGAON(MS),2005-12-01,493
MALEGAON(MS),2006-12-01,563
MALEGAON(MS),2007-12-01,437
MALEGAON(MS),2008-12-01,1001
MALEGAON(MS),2009-12-01,1277
MALEGAON(MS),2010-12-01,1813
MALEGAON(MS),2011-12-01,613
MALEGAON(MS),2012-12-01,1167
MALEGAON(MS),2013-12-01,1301
MALEGAON(MS),2014-12-01,1336
MALEGAON(MS),2015-12-01,1199
MANDSOUR(MP),2011-01-01,1808
MANDSOUR(MP),2011-02-01,460
MANDSOUR(MP),2009-03-01,450
MANDSOUR(MP),2011-03-01,331
MANDSOUR(MP),2012-03-01,412
MANDSOUR(MP),2008-04-01,275
MANDSOUR(MP),2009-04-01,500
MANDSOUR(MP),2007-05-01,1781
MANDSOUR(MP),2009-05-01,431
MANDSOUR(MP),2009-06-01,620
MANDSOUR(MP),2003-11-01,308
MANDSOUR(MP),2009-11-01,1084
MANDSOUR(MP),2010-11-01,1313
MANDSOUR(MP),2013-11-01,3700
MANDSOUR(MP),2003-12-01,352
MANDSOUR(MP),2009-12-01,850
MANDSOUR(MP),2010-12-01,1542
MANDSOUR(MP),2013-12-01,955
MANMAD(MS),1998-01-01,972
MANMAD(MS),1999-01-01,519
MANMAD(MS),2000-01-01,217
MANMAD(MS),2001-01-01,463
MANMAD(MS),2002-01-01,224
MANMAD(MS),2003-01-01,157
MANMAD(MS),2004-01-01,781
MANMAD(MS),2005-01-01,260
MANMAD(MS),2006-01-01,295
MANMAD(MS),2007-01-01,841
MANMAD(MS),2008-01-01,246
MANMAD(MS),2009-01-01,1245
MANMAD(MS),2010-01-01,1197
MANMAD(MS),2011-01-01,2199
MANMAD(MS),2012-01-01,349
MANMAD(MS),2013-01-01,1442
MANMAD(MS),2014-01-01,930
MANMAD(MS),2015-01-01,1232
MANMAD(MS),2016-01-01,1057
MANMAD(MS),1998-02-01,828
MANMAD(MS),1999-02-01,268
MANMAD(MS),2000-02-01,222
MANMAD(MS),2001-02-01,321
MANMAD(MS),2002-02-01,203
MANMAD(MS),2003-02-01,142
MANMAD(MS),2004-02-01,714
MANMAD(MS),2005-02-01,228
MANMAD(MS),2006-02-01,207
MANMAD(MS),2007-02-01,953
MANMAD(MS),2008-02-01,230
MANMAD(MS),2009-02-01,1111
MANMAD(MS),2010-02-01,904
MANMAD(MS),2011-02-01,847
MANMAD(MS),2012-02-01,301
MANMAD(MS),2013-02-01,1405
MANMAD(MS),2014-02-01,692
MANMAD(MS),2015-02-01,1363
MANMAD(MS),2016-02-01,716
MANMAD(MS),1998-03-01,405
MANMAD(MS),1999-03-01,218
MANMAD(MS),2000-03-01,178
MANMAD(MS),2001-03-01,295
MANMAD(MS),2002-03-01,183
MANMAD(MS),2003-03-01,225
MANMAD(MS),2004-03-01,385
MANMAD(MS),2005-03-01,186
MANMAD(MS),2006-03-01,162
MANMAD(MS),2007-03-01,638
MANMAD(MS),2008-03-01,285
MANMAD(MS),2009-03-01,695
MANMAD(MS),2010-03-01,549
MANMAD(MS),2011-03-01,381
MANMAD(MS),2012-03-01,308
MANMAD(MS),2013-03-01,974
MANMAD(MS),2014-03-01,801
MANMAD(MS),2015-03-01,1156
MANMAD(MS),1998-04-01,217
MANMAD(MS),1999-04-01,296
MANMAD(MS),2000-04-01,162
MANMAD(MS),2001-04-01,226
MANMAD(MS),2002-04-01,171
MANMAD(MS),2003-04-01,279
MANMAD(MS),2004-04-01,302
MANMAD(MS),2005-04-01,266
MANMAD(MS),2006-04-01,241
MANMAD(MS),2007-04-01,427
MANMAD(MS),2008-04-01,269
MANMAD(MS),2009-04-01,452
MANMAD(MS),2010-04-01,493
MANMAD(MS),2011-04-01,572
MANMAD(MS),2012-04-01,396
MANMAD(MS),2013-04-01,931
MANMAD(MS),2014-04-01,825
MANMAD(MS),2015-04-01,1070
MANMAD(MS),1998-05-01,278
MANMAD(MS),1999-05-01,465
MANMAD(MS),2000-05-01,205
MANMAD(MS),2001-05-01,180
MANMAD(MS),2002-05-01,179
MANMAD(MS),2003-05-01,296
MANMAD(MS),2004-05-01,297
MANMAD(MS),2005-05-01,217
MANMAD(MS),2006-05-01,187
MANMAD(MS),2007-05-01,475
MANMAD(MS),2008-05-01,219
MANMAD(MS),2009-05-01,453
MANMAD(MS),2010-05-01,470
MANMAD(MS),2011-05-01,532
MANMAD(MS),2012-05-01,351
MANMAD(MS),2013-05-01,921
MANMAD(MS),2014-05-01,833
MANMAD(MS),2015-05-01,1173
MANMAD(MS),1998-06-01,531
MANMAD(MS),1999-06-01,390
MANMAD(MS),2000-06-01,159
MANMAD(MS),2001-06-01,275
MANMAD(MS),2002-06-01,274
MANMAD(MS),2003-06-01,430
MANMAD(MS),2004-06-01,385
MANMAD(MS),2005-06-01,307
MANMAD(MS),2006-06-01,314
MANMAD(MS),2007-06-01,805
MANMAD(MS),2008-06-01,350
MANMAD(MS),2009-06-01,639
MANMAD(MS),2010-06-01,565
MANMAD(MS),2011-06-01,745
MANMAD(MS),2012-06-01,465
MANMAD(MS),2013-06-01,1393
MANMAD(MS),2014-06-01,1214
MANMAD(MS),2015-06-01,1415
MANMAD(MS),1998-07-01,833
MANMAD(MS),1999-07-01,436
MANMAD(MS),2000-07-01,180
MANMAD(MS),2001-07-01,347
MANMAD(MS),2002-07-01,343
MANMAD(MS),2003-07-01,453
MANMAD(MS),2004-07-01,374
MANMAD(MS),2005-07-01,373
MANMAD(MS),2006-07-01,318
MANMAD(MS),2007-07-01,833
MANMAD(MS),2008-07-01,676
MANMAD(MS),2009-07-01,602
MANMAD(MS),2010-07-01,660
MANMAD(MS),2011-07-01,859
MANMAD(MS),2012-07-01,540
MANMAD(MS),2013-07-01,2148
MANMAD(MS),2014-07-01,1818
MANMAD(MS),2015-07-01,2087
MANMAD(MS),1998-08-01,1344
MANMAD(MS),1999-08-01,397
MANMAD(MS),2000-08-01,245
MANMAD(MS),2001-08-01,525
MANMAD(MS),2002-08-01,432
MANMAD(MS),2003-08-01,501
MANMAD(MS),2004-08-01,394
MANMAD(MS),2005-08-01,631
MANMAD(MS),2006-08-01,338
MANMAD(MS),2007-08-01,1155
MANMAD(MS),2008-08-01,766
MANMAD(MS),2009-08-01,649
MANMAD(MS),2010-08-01,855
MANMAD(MS),2011-08-01,1085
MANMAD(MS),2012-08-01,623
MANMAD(MS),2013-08-01,3720
MANMAD(MS),2014-08-01,1516
MANMAD(MS),2015-08-01,4124
MANMAD(MS),1998-09-01,1684
MANMAD(MS),1999-09-01,591
MANMAD(MS),2000-09-01,272
MANMAD(MS),2001-09-01,471
MANMAD(MS),2002-09-01,426
MANMAD(MS),2003-09-01,521
MANMAD(MS),2004-09-01,398
MANMAD(MS),2005-09-01,873
MANMAD(MS),2006-09-01,307
MANMAD(MS),2007-09-01,1441
MANMAD(MS),2008-09-01,606
MANMAD(MS),2009-09-01,649
MANMAD(MS),2010-09-01,1306
MANMAD(MS),2011-09-01,1028
MANMAD(MS),2012-09-01,519
MANMAD(MS),2013-09-01,4593
MANMAD(MS),2014-09-01,1311
MANMAD(MS),2015-09-01,4017
MANMAD(MS),1998-10-01,2069
MANMAD(MS),1999-10-01,554
MANMAD(MS),2000-10-01,454
MANMAD(MS),2001-10-01,535
MANMAD(MS),2002-10-01,576
MANMAD(MS),2003-10-01,734
MANMAD(MS),2004-10-01,509
MANMAD(MS),2005-10-01,1147
MANMAD(MS),2006-10-01,350
MANMAD(MS),2007-10-01,1319
MANMAD(MS),2008-10-01,610
MANMAD(MS),2009-10-01,1332
MANMAD(MS),2010-10-01,1366
MANMAD(MS),2011-10-01,869
MANMAD(MS),2012-10-01,853
MANMAD(MS),2013-10-01,3382
MANMAD(MS),2014-10-01,1381
MANMAD(MS),2015-10-01,2755
MANMAD(MS),1998-11-01,1452
MANMAD(MS),1999-11-01,394
